transaction_id,customer_id,date,amount,payment_method,bank,category,status
1400,369,2024-10-31,9194.87,Credit Card,AMEX,Electronics,Success
1401,448,2024-11-27,5385.37,Wallet,Amazon Pay,Furniture,Refunded
1402,750,2024-08-08,1338.55,Debit Card,HDFC,Electronics,Success
1403,991,2024-10-12,69078.78,Credit Card,SBI,Furniture,Success
1404,374,2024-12-13,69353.29,Credit Card,Axis,Furniture,Refunded
1405,422,2024-02-23,8377.91,UPI,SBI,Healthcare,Failed
1406,817,2024-03-13,1628.26,Net Banking,HDFC,Entertainment,Success
1407,314,2024-08-31,35334.19,Wallet,Amazon Pay,Electronics,Success
1408,891,2024-01-23,2295.52,Debit Card,BOB,Electronics,Success
1409,448,2024-05-04,1827.09,Credit Card,Axis,Utilities,Success
1410,374,2024-04-28,3185.83,Credit Card,AMEX,Groceries,Success
1411,993,2024-01-15,88426.64,Net Banking,Kotak,Furniture,Success
1412,214,2024-12-26,10527.49,Wallet,Paytm,Travel,Success
1413,369,2024-04-05,1697.33,Net Banking,SBI,Entertainment,Success
1414,771,2024-09-27,3025.16,Cash,N/A,Entertainment,Success
1415,314,2024-06-29,31059.45,Wallet,GooglePay,Education,Pending
1416,742,2024-02-13,4835.15,Credit Card,Axis,Clothing,Success
1417,173,2024-12-21,7760.21,Net Banking,Kotak,Clothing,Success
1418,275,2024-08-04,7402.72,Cash,N/A,Clothing,Success
1419,771,2024-05-27,2969.06,Net Banking,Kotak,Clothing,Success
1420,373,2024-01-05,7258.47,Net Banking,Kotak,Education,Success
1421,611,2024-07-28,21073.71,Net Banking,Axis,Education,Success
1422,241,2024-01-16,14816.87,Debit Card,HDFC,Travel,Success
1423,964,2024-08-22,74509.31,Net Banking,Kotak,Furniture,Success
1424,605,2024-02-28,15524.75,Debit Card,Axis,Healthcare,Failed
1425,792,2024-08-13,2263.57,Net Banking,SBI,Utilities,Success
1426,798,2024-05-06,17508.72,UPI,Axis,Healthcare,Success
1427,716,2024-08-12,62162.72,Credit Card,ICICI,Electronics,Failed
1428,256,2024-12-18,4319.14,Cash,N/A,Entertainment,Success
1429,928,2024-04-15,40330.39,Cash,N/A,Travel,Success
1430,959,2024-10-02,4990.07,Wallet,GooglePay,Clothing,Success
1431,470,2024-09-20,11279.32,Net Banking,SBI,Electronics,Refunded
1432,798,2024-03-05,3895.22,Wallet,GooglePay,Clothing,Failed
1433,100,2024-12-12,2498.35,Cash,N/A,Groceries,Success
1434,723,2024-08-19,50873.41,UPI,Axis,Electronics,Success
1435,821,2024-12-21,2328.01,Net Banking,ICICI,Entertainment,Success
1436,119,2024-02-17,31924.61,Wallet,GooglePay,Education,Failed
1437,651,2024-07-22,48415.99,Credit Card,SBI,Travel,Success
1438,171,2024-06-21,5821.54,Cash,N/A,Utilities,Failed
1439,545,2024-01-25,244.17,Net Banking,SBI,Food,Success
1440,814,2024-08-13,533.46,Net Banking,HDFC,Education,Refunded
1441,703,2024-11-28,3263.65,Debit Card,SBI,Healthcare,Success
1442,665,2024-02-12,3356.09,Wallet,PhonePe,Entertainment,Success
1443,579,2024-06-05,21632.78,UPI,PNB,Travel,Success
1444,718,2024-09-01,11049.63,Credit Card,Kotak,Electronics,Success
1445,125,2024-01-05,4103.83,Net Banking,Yes Bank,Entertainment,Success
1446,195,2024-04-27,537.72,UPI,SBI,Groceries,Success
1447,891,2024-03-11,3889.96,Credit Card,AMEX,Groceries,Refunded
1448,106,2024-02-05,5676.58,Cash,N/A,Utilities,Success
1449,405,2024-04-19,13814.43,Cash,N/A,Clothing,Failed
1450,716,2024-02-21,11336.2,Cash,N/A,Clothing,Success
1451,324,2024-06-10,3867.24,Wallet,Paytm,Clothing,Success
1452,796,2024-11-03,29207.16,Wallet,Paytm,Furniture,Failed
1453,938,2024-06-03,26032.13,Cash,N/A,Travel,Success
1454,333,2024-11-26,1578.41,Credit Card,SBI,Food,Success
1455,227,2024-09-12,8030.19,UPI,ICICI,Furniture,Pending
1456,703,2024-07-17,42665.49,Cash,N/A,Furniture,Failed
1457,600,2024-02-07,1195.36,UPI,ICICI,Food,Success
1458,532,2024-07-22,2936.23,Wallet,Mobikwik,Utilities,Failed
1459,670,2024-12-25,503.9,Cash,N/A,Groceries,Success
1460,978,2024-02-10,9217.16,Credit Card,Kotak,Utilities,Success
1461,256,2024-11-20,25158.47,Net Banking,Yes Bank,Electronics,Refunded
1462,227,2024-01-30,4584.78,Net Banking,SBI,Travel,Success
1463,710,2024-01-29,13354.98,Wallet,PhonePe,Healthcare,Success
1464,619,2024-03-11,369.47,Debit Card,Axis,Food,Success
1465,405,2024-05-12,5703.67,Wallet,GooglePay,Clothing,Success
1466,529,2024-01-16,4054.83,Debit Card,Axis,Entertainment,Success
1467,208,2024-10-22,39943.73,Cash,N/A,Electronics,Success
1468,621,2024-03-26,870.82,UPI,Kotak,Entertainment,Success
1469,986,2024-04-26,125.43,UPI,HDFC,Utilities,Success
1470,799,2024-07-15,2848.62,UPI,Kotak,Clothing,Failed
1471,208,2024-12-01,1200.13,Credit Card,SBI,Groceries,Pending
1472,948,2024-05-18,45937.11,UPI,Kotak,Electronics,Success
1473,189,2024-04-01,40275.6,UPI,Axis,Travel,Success
1474,167,2024-05-24,6613.29,Cash,N/A,Healthcare,Success
1475,199,2024-05-29,78666.21,Wallet,Mobikwik,Furniture,Success
1476,763,2024-10-29,49890.46,Credit Card,AMEX,Education,Pending
1477,100,2024-05-05,294.39,Net Banking,SBI,Clothing,Success
1478,463,2024-11-21,1904.43,UPI,PNB,Food,Success
1479,973,2024-06-06,16812.95,Credit Card,SBI,Electronics,Success
1480,532,2024-03-13,1951.23,Credit Card,Kotak,Healthcare,Success
1481,173,2024-08-22,46671.26,Cash,N/A,Electronics,Success
1482,846,2024-02-08,57214.25,Net Banking,Yes Bank,Furniture,Refunded
1483,649,2024-05-29,17033.18,Net Banking,Yes Bank,Healthcare,Failed
1484,564,2024-06-11,13961.82,UPI,HDFC,Education,Success
1485,600,2024-10-26,12855.14,Credit Card,SBI,Electronics,Success
1486,488,2024-03-02,3647.05,Credit Card,SBI,Utilities,Success
1487,733,2024-03-02,13030.42,Wallet,GooglePay,Electronics,Failed
1488,861,2024-11-04,469.29,Debit Card,HDFC,Food,Success
1489,180,2024-07-01,2615.95,Wallet,GooglePay,Groceries,Success
1490,259,2024-01-16,4287.55,Cash,N/A,Groceries,Success
1491,833,2024-03-12,1450.58,Credit Card,ICICI,Electronics,Success
1492,267,2024-07-09,46794.74,Debit Card,SBI,Electronics,Success
1493,132,2024-04-11,40560.28,UPI,ICICI,Education,Success
1494,374,2024-01-26,13877.15,Net Banking,Yes Bank,Clothing,Success
1495,242,2024-07-14,946.76,Credit Card,ICICI,Groceries,Success
1496,334,2024-03-17,1247.51,Cash,N/A,Food,Success
1497,505,2024-07-29,4842.41,UPI,ICICI,Utilities,Success
1498,804,2024-04-12,2566.56,Cash,N/A,Utilities,Refunded
1499,208,2024-07-02,27453.63,Net Banking,ICICI,Education,Pending
1500,758,2024-06-13,1425.13,UPI,ICICI,Groceries,Success
1501,242,2024-05-23,1626.88,Net Banking,Kotak,Food,Success
1502,212,2024-04-29,1681.99,Wallet,PhonePe,Clothing,Success
1503,973,2024-01-29,28911.9,Net Banking,ICICI,Travel,Pending
1504,259,2024-03-31,29748.22,Wallet,GooglePay,Travel,Pending
1505,242,2024-12-26,4743.04,Cash,N/A,Entertainment,Success
1506,989,2024-09-09,3159.63,Net Banking,SBI,Utilities,Success
1507,570,2024-11-04,1290.42,Net Banking,SBI,Travel,Success
1508,494,2024-04-13,5243.23,Credit Card,Axis,Clothing,Success
1509,877,2024-10-27,11660.62,Cash,N/A,Clothing,Refunded
1510,173,2024-12-26,2971.48,Debit Card,ICICI,Groceries,Success
1511,814,2024-08-11,32634.42,Credit Card,AMEX,Education,Refunded
1512,103,2024-11-10,1193.86,Cash,N/A,Entertainment,Success
1513,902,2024-12-18,2634.23,Wallet,Paytm,Healthcare,Pending
1514,605,2024-07-19,4205.89,Cash,N/A,Furniture,Pending
1515,165,2024-04-23,11306.91,Net Banking,HDFC,Furniture,Success
1516,323,2024-05-01,4913.66,Credit Card,AMEX,Entertainment,Pending
1517,716,2024-12-28,2288.49,Debit Card,HDFC,Entertainment,Success
1518,130,2024-06-28,15761.7,Wallet,Paytm,Healthcare,Success
1519,886,2024-08-02,13291.37,Net Banking,Axis,Clothing,Success
1520,723,2024-02-21,39542.13,Cash,N/A,Education,Success
1521,195,2024-01-18,499.55,Debit Card,SBI,Healthcare,Success
1522,964,2024-07-11,11033.38,Cash,N/A,Clothing,Success
1523,494,2024-09-04,891.08,Wallet,PhonePe,Food,Success
1524,432,2024-03-21,247.45,Credit Card,ICICI,Food,Success
1525,508,2024-10-03,13245.9,Debit Card,HDFC,Healthcare,Success
1526,846,2024-10-19,8414.56,Credit Card,HDFC,Utilities,Success
1527,324,2024-02-14,16495.56,Wallet,Mobikwik,Healthcare,Success
1528,674,2024-01-14,8790.36,Debit Card,SBI,Travel,Success
1529,986,2024-06-06,2407.63,Wallet,GooglePay,Groceries,Success
1530,538,2024-07-17,5691.1,Net Banking,ICICI,Clothing,Success
1531,858,2024-05-14,23520.37,Credit Card,Axis,Education,Success
1532,925,2024-12-22,7313.73,Debit Card,Axis,Electronics,Success
1533,643,2024-10-28,27814.01,Net Banking,Kotak,Travel,Success
1534,369,2024-12-17,28849.36,Credit Card,SBI,Education,Success
1535,993,2024-12-31,1029.1,Cash,N/A,Food,Success
1536,643,2024-08-17,14246.11,Credit Card,ICICI,Clothing,Failed
1537,559,2024-01-22,484.01,Wallet,Amazon Pay,Groceries,Success
1538,579,2024-03-16,26530.75,Wallet,Paytm,Furniture,Success
1539,930,2024-07-22,3328.66,Debit Card,Axis,Utilities,Success
1540,859,2024-12-24,59170.03,Net Banking,SBI,Furniture,Success
1541,877,2024-10-17,58685.03,UPI,SBI,Furniture,Success
1542,303,2024-05-26,8813.34,Net Banking,ICICI,Utilities,Success
1543,317,2024-10-19,47831.61,Credit Card,Axis,Furniture,Success
1544,490,2024-11-07,290.03,Debit Card,BOB,Groceries,Success
1545,482,2024-08-31,17950.92,UPI,ICICI,Healthcare,Failed
1546,396,2024-06-08,16872.65,Wallet,Paytm,Healthcare,Refunded
1547,847,2024-03-09,19486.97,Net Banking,ICICI,Healthcare,Success
1548,755,2024-11-05,15440.89,Credit Card,SBI,Electronics,Success
1549,100,2024-09-21,4122.99,Cash,N/A,Entertainment,Success
1550,619,2024-09-16,764.68,Cash,N/A,Groceries,Success
1551,199,2024-01-30,1943.63,UPI,ICICI,Travel,Success
1552,296,2024-07-07,25503.76,Wallet,Paytm,Education,Success
1553,227,2024-07-09,29905.16,Credit Card,SBI,Education,Success
1554,314,2024-06-25,12597.28,Debit Card,BOB,Clothing,Failed
1555,127,2024-05-25,803.8,Credit Card,Kotak,Food,Failed
1556,718,2024-04-23,33981.45,Debit Card,BOB,Travel,Success
1557,350,2024-12-15,974.49,Credit Card,AMEX,Food,Success
1558,125,2024-04-24,12206.04,Debit Card,BOB,Healthcare,Refunded
1559,111,2024-05-20,4487.87,Debit Card,PNB,Groceries,Success
1560,167,2024-06-03,8260.68,Net Banking,Kotak,Utilities,Success
1561,246,2024-12-05,2851.14,Cash,N/A,Entertainment,Success
1562,765,2024-09-03,27234.55,Debit Card,BOB,Electronics,Success
1563,296,2024-05-13,3848.37,Cash,N/A,Healthcare,Pending
1564,796,2024-07-25,3435.7,Wallet,Paytm,Entertainment,Success
1565,333,2024-05-12,2082.53,Wallet,Paytm,Groceries,Success
1566,605,2024-04-07,3660.09,Credit Card,AMEX,Entertainment,Success
1567,680,2024-12-09,2585.84,Credit Card,AMEX,Entertainment,Pending
1568,881,2024-05-30,37927.08,Wallet,GooglePay,Electronics,Success
1569,889,2024-04-03,3306.73,Credit Card,Axis,Entertainment,Success
1570,181,2024-08-03,1921.24,Cash,N/A,Entertainment,Success
1571,529,2024-08-28,1739.47,Cash,N/A,Food,Success
1572,194,2024-09-13,69466.07,Net Banking,Kotak,Electronics,Success
1573,189,2024-03-18,14886.75,Debit Card,PNB,Clothing,Refunded
1574,510,2024-03-14,4325.73,Credit Card,HDFC,Entertainment,Success
1575,641,2024-03-31,3209.04,UPI,Axis,Entertainment,Success
1576,100,2024-03-27,76683.89,Net Banking,SBI,Furniture,Success
1577,432,2024-11-20,2076.63,Net Banking,Axis,Groceries,Success
1578,651,2024-04-12,4755.34,Debit Card,Axis,Entertainment,Success
1579,933,2024-01-03,11545.41,Debit Card,ICICI,Travel,Success
1580,275,2024-09-14,31305.39,UPI,SBI,Furniture,Success
1581,777,2024-08-21,6004.06,Debit Card,PNB,Utilities,Pending
1582,384,2024-06-24,18282.92,Credit Card,ICICI,Education,Pending
1583,573,2024-01-10,11448.77,Credit Card,ICICI,Travel,Success
1584,256,2024-09-15,2022.8,Wallet,Paytm,Clothing,Success
1585,666,2024-05-10,6269.03,Cash,N/A,Utilities,Success
1586,798,2024-01-11,1395.01,Net Banking,Axis,Food,Success
1587,697,2024-05-09,35242.48,Credit Card,AMEX,Education,Success
1588,125,2024-06-03,3342.16,Wallet,Mobikwik,Groceries,Success
1589,710,2024-12-24,6398.62,UPI,Kotak,Clothing,Success
1590,529,2024-05-24,62888.43,Net Banking,HDFC,Electronics,Success
1591,826,2024-05-14,9733.89,Debit Card,BOB,Utilities,Success
1592,983,2024-01-21,5013.91,Credit Card,AMEX,Utilities,Pending
1593,750,2024-04-30,74.86,UPI,SBI,Food,Failed
1594,956,2024-09-09,14251.8,Cash,N/A,Clothing,Success
1595,303,2024-05-11,23000.54,Debit Card,ICICI,Travel,Success
1596,303,2024-03-30,1711.88,Debit Card,BOB,Food,Success
1597,848,2024-02-29,68174.05,UPI,SBI,Electronics,Failed
1598,907,2024-11-27,5064.18,Net Banking,Kotak,Clothing,Success
1599,902,2024-02-17,4093.33,Credit Card,HDFC,Entertainment,Success
1600,423,2024-05-19,3480.52,Net Banking,Axis,Groceries,Success
1601,448,2024-02-27,10503.31,UPI,HDFC,Clothing,Success
1602,742,2024-09-04,68160.92,Credit Card,Kotak,Furniture,Success
1603,373,2024-11-09,1732.02,Wallet,PhonePe,Food,Success
1604,317,2024-02-27,2259.37,UPI,ICICI,Groceries,Success
1605,859,2024-12-26,7698.53,Cash,N/A,Utilities,Refunded
1606,956,2024-06-22,5278.72,Wallet,Mobikwik,Utilities,Success
1607,907,2024-05-07,17614.6,Wallet,Amazon Pay,Education,Success
1608,930,2024-11-09,72.71,Credit Card,Kotak,Food,Failed
1609,611,2024-03-25,60238.69,Debit Card,HDFC,Electronics,Success
1610,821,2024-01-26,2304.79,Wallet,Amazon Pay,Utilities,Success
1611,649,2024-02-10,22487.35,Cash,N/A,Education,Success
1612,505,2024-08-16,681.66,Net Banking,Yes Bank,Entertainment,Success
1613,833,2024-07-25,275.58,Cash,N/A,Groceries,Failed
1614,957,2024-11-12,17813.21,Cash,N/A,Healthcare,Success
1615,423,2024-06-23,4144.02,Credit Card,SBI,Entertainment,Success
1616,431,2024-11-13,47840.23,Wallet,GooglePay,Furniture,Success
1617,986,2024-02-19,409.19,Debit Card,BOB,Travel,Refunded
1618,777,2024-10-07,3801.51,UPI,SBI,Utilities,Pending
1619,611,2024-03-12,624.11,Cash,N/A,Groceries,Success
1620,846,2024-04-20,41315.43,Credit Card,AMEX,Education,Success
1621,643,2024-07-31,1856.92,Wallet,Mobikwik,Food,Success
1622,982,2024-08-22,95662.84,Credit Card,SBI,Furniture,Success
1623,973,2024-01-25,9359.55,Cash,N/A,Utilities,Pending
1624,826,2024-03-31,18191.38,Credit Card,HDFC,Furniture,Success
1625,796,2024-11-06,2570.14,Net Banking,Axis,Entertainment,Refunded
1626,103,2024-05-07,8017.61,Debit Card,ICICI,Healthcare,Success
1627,384,2024-03-11,3052.37,Wallet,Mobikwik,Groceries,Success
1628,612,2024-10-07,3588.18,Cash,N/A,Entertainment,Success
1629,843,2024-12-31,13763.56,Wallet,PhonePe,Healthcare,Refunded
1630,217,2024-04-01,5470.67,Wallet,GooglePay,Utilities,Success
1631,100,2024-06-29,4855.66,Cash,N/A,Utilities,Success
1632,651,2024-05-26,4060.69,Cash,N/A,Groceries,Success
1633,877,2024-01-28,439.81,Credit Card,Axis,Food,Success
1634,877,2024-02-01,4159.62,Cash,N/A,Healthcare,Success
1635,982,2024-02-22,86935.5,Wallet,Mobikwik,Furniture,Failed
1636,482,2024-11-27,3949.98,Cash,N/A,Utilities,Success
1637,658,2024-07-14,2141.17,Wallet,GooglePay,Groceries,Refunded
1638,189,2024-01-07,4141.44,Net Banking,HDFC,Healthcare,Pending
1639,282,2024-12-29,3800.03,Cash,N/A,Entertainment,Failed
1640,194,2024-05-30,9282.58,Wallet,Paytm,Education,Success
1641,259,2024-09-20,30487.26,Net Banking,ICICI,Electronics,Success
1642,703,2024-03-23,84755.41,UPI,ICICI,Furniture,Success
1643,263,2024-01-21,13943.7,Cash,N/A,Clothing,Failed
1644,579,2024-11-11,9861.96,Cash,N/A,Healthcare,Success
1645,619,2024-06-11,2277.62,Credit Card,Kotak,Utilities,Success
1646,569,2024-03-22,2761.09,Net Banking,SBI,Groceries,Success
1647,718,2024-12-05,1722.23,Debit Card,HDFC,Entertainment,Refunded
1648,490,2024-09-28,49833.24,Wallet,Paytm,Education,Success
1649,463,2024-08-16,45253.47,Cash,N/A,Travel,Refunded
1650,545,2024-06-13,4588.07,UPI,Axis,Groceries,Success
1651,998,2024-05-24,1827.11,Debit Card,Axis,Food,Failed
1652,334,2024-09-06,628.05,Wallet,PhonePe,Food,Success
1653,617,2024-02-19,14580.11,Cash,N/A,Clothing,Success
1654,452,2024-12-09,43288.06,Net Banking,SBI,Travel,Success
1655,612,2024-08-10,59877.82,Credit Card,HDFC,Electronics,Success
1656,750,2024-01-20,6323.22,Credit Card,Axis,Electronics,Success
1657,193,2024-04-26,8211.89,Net Banking,Yes Bank,Healthcare,Success
1658,203,2024-01-09,3399.16,Cash,N/A,Groceries,Success
1659,490,2024-02-02,5506.17,UPI,ICICI,Furniture,Pending
1660,765,2024-05-28,12170.66,Debit Card,PNB,Healthcare,Success
1661,907,2024-01-16,8238.01,Credit Card,ICICI,Education,Success
1662,538,2024-05-31,4611.24,Wallet,GooglePay,Clothing,Refunded
1663,125,2024-10-10,1499.6,UPI,SBI,Utilities,Success
1664,846,2024-10-02,9475.1,Debit Card,HDFC,Utilities,Success
1665,998,2024-06-25,20808.93,Wallet,Mobikwik,Travel,Success
1666,444,2024-04-23,83640.09,Credit Card,HDFC,Furniture,Success
1667,621,2024-01-28,4666.53,Cash,N/A,Utilities,Success
1668,130,2024-05-08,16194.7,Cash,N/A,Electronics,Refunded
1669,373,2024-03-06,5272.24,Cash,N/A,Travel,Pending
1670,948,2024-09-05,16753.13,Wallet,GooglePay,Education,Success
1671,263,2024-10-16,37084.85,Debit Card,PNB,Furniture,Success
1672,203,2024-05-06,35696.3,Wallet,Amazon Pay,Travel,Success
1673,970,2024-03-09,4401.64,Net Banking,Axis,Entertainment,Success
1674,181,2024-09-06,1177.44,Wallet,Mobikwik,Utilities,Success
1675,821,2024-03-12,2044.68,Wallet,Paytm,Utilities,Success
1676,381,2024-09-16,1634.65,Cash,N/A,Food,Failed
1677,718,2024-01-19,2680.1,Cash,N/A,Utilities,Success
1678,925,2024-07-06,1194.2,Cash,N/A,Groceries,Success
1679,758,2024-09-18,32044.42,Cash,N/A,Electronics,Success
1680,494,2024-12-16,11406.65,Credit Card,SBI,Clothing,Success
1681,241,2024-10-16,11091.61,Net Banking,ICICI,Clothing,Success
1682,100,2024-09-06,3424.2,Debit Card,HDFC,Travel,Success
1683,467,2024-09-22,2001.66,Net Banking,SBI,Entertainment,Success
1684,217,2024-06-14,56447.03,Cash,N/A,Electronics,Failed
1685,733,2024-10-23,5744.59,Net Banking,Yes Bank,Utilities,Success
1686,256,2024-11-30,41574.7,Net Banking,HDFC,Electronics,Success
1687,786,2024-06-25,39736.54,Cash,N/A,Education,Success
1688,928,2024-08-13,3603.86,Cash,N/A,Clothing,Success
1689,444,2024-03-21,3049.9,UPI,PNB,Entertainment,Success
1690,750,2024-02-28,33923.86,Net Banking,HDFC,Education,Success
1691,845,2024-07-29,525.16,Credit Card,Kotak,Food,Success
1692,384,2024-11-18,487.99,Cash,N/A,Utilities,Success
1693,743,2024-04-02,9586.56,Cash,N/A,Utilities,Pending
1694,817,2024-12-04,18950.35,Credit Card,SBI,Healthcare,Success
1695,316,2024-09-03,3446.58,Net Banking,Kotak,Clothing,Success
1696,212,2024-04-03,66305.23,Debit Card,HDFC,Furniture,Success
1697,479,2024-08-20,59469.0,Credit Card,SBI,Furniture,Success
1698,765,2024-01-09,26278.75,Cash,N/A,Travel,Failed
1699,710,2024-02-19,7242.86,Cash,N/A,Clothing,Pending
1700,651,2024-09-14,7908.6,Wallet,PhonePe,Electronics,Pending
1701,698,2024-01-01,2658.02,Debit Card,SBI,Groceries,Success
1702,324,2024-04-27,39583.0,Net Banking,ICICI,Education,Success
1703,848,2024-12-22,10673.97,Credit Card,Axis,Furniture,Success
1704,570,2024-02-12,12006.02,Cash,N/A,Healthcare,Success
1705,214,2024-12-29,1177.07,UPI,Kotak,Food,Success
1706,798,2024-04-15,2103.34,UPI,HDFC,Entertainment,Success
1707,212,2024-05-09,17114.04,Net Banking,Kotak,Healthcare,Success
1708,296,2024-12-14,3799.36,Net Banking,Kotak,Groceries,Failed
1709,422,2024-04-01,2839.56,Net Banking,ICICI,Entertainment,Refunded
1710,193,2024-06-25,3705.33,Wallet,Paytm,Groceries,Success
1711,334,2024-12-24,1684.12,Cash,N/A,Clothing,Failed
1712,697,2024-11-10,363.44,Wallet,Paytm,Food,Failed
1713,877,2024-08-29,44102.37,UPI,ICICI,Furniture,Success
1714,338,2024-11-07,1462.76,Net Banking,Kotak,Food,Success
1715,146,2024-12-30,6688.84,Credit Card,AMEX,Furniture,Success
1716,125,2024-04-13,2931.46,UPI,Kotak,Utilities,Success
1717,861,2024-04-28,17778.81,UPI,ICICI,Furniture,Success
1718,754,2024-03-21,79746.96,Net Banking,ICICI,Electronics,Success
1719,573,2024-10-27,26031.81,Wallet,Paytm,Travel,Pending
1720,697,2024-05-25,9158.59,Debit Card,ICICI,Utilities,Refunded
1721,296,2024-04-25,96342.66,Net Banking,Axis,Furniture,Success
1722,743,2024-03-30,2580.57,Cash,N/A,Groceries,Success
1723,479,2024-02-29,9571.42,Cash,N/A,Utilities,Success
1724,723,2024-10-15,38613.38,Debit Card,PNB,Education,Success
1725,256,2024-01-15,6255.28,UPI,Axis,Education,Success
1726,926,2024-12-12,40068.02,Net Banking,ICICI,Travel,Success
1727,125,2024-12-24,5040.33,UPI,Axis,Healthcare,Success
1728,479,2024-02-08,9320.82,Net Banking,ICICI,Utilities,Success
1729,605,2024-05-17,14217.35,Wallet,PhonePe,Clothing,Success
1730,199,2024-04-30,43675.3,Credit Card,ICICI,Travel,Success
1731,180,2024-11-12,864.38,UPI,SBI,Entertainment,Pending
1732,933,2024-12-05,30884.44,Cash,N/A,Education,Failed
1733,173,2024-11-13,2512.47,Cash,N/A,Entertainment,Success
1734,713,2024-09-18,8017.8,Cash,N/A,Healthcare,Success
1735,670,2024-09-01,422.37,Debit Card,PNB,Utilities,Failed
